current_price,volume,trade_price,date,start_price,high_price,low_price
1758.560059,286300,,20080416,1757.829956,1765.810059,1753.790039
1768.670044,265000,,20080417,1782.51001,1783.849976,1765.589966
1771.900024,237600,,20080418,1772.890015,1778.810059,1762.939941
1800.47998,299000,,20080421,1793.189941,1802.810059,1791.400024
1787.48999,346700,,20080422,1799.719971,1803.349976,1785.469971
1800.790039,340400,,20080423,1784.22998,1809.02002,1784.22998
1799.339966,497200,,20080424,1808.880005,1812.619995,1794.640015
1824.680054,328000,,20080425,1809,1825.829956,1809
1823.170044,371600,,20080428,1829.449951,1831.839966,1814.199951
1811.51001,272400,,20080429,1829.01001,1831.22998,1803.079956
1825.469971,245000,,20080430,1808.73999,1825.579956,1803.48999
null,null,,20080501,null,null,null
1848.27002,267800,,20080502,1851.640015,1851.640015,1843.140015
null,null,,20080505,null,null,null
1859.060059,303700,,20080506,1849.810059,1859.27002,1843.359985
1854.01001,384100,,20080507,1863.77002,1868.089966,1839.76001
1848,319200,,20080508,1831.170044,1854.550049,1830.459961
1823.699951,280100,,20080509,1854.72998,1854.72998,1818.27002
1842.800049,265300,,20080513,1829.369995,1842.800049,1813.97998
1843.75,297700,,20080514,1841.439941,1848.02002,1828.069946
1885.709961,414800,,20080515,1852.73999,1886.949951,1852.670044
1888.880005,301700,,20080516,1893.98999,1899.569946,1882.689941
1885.369995,356000,,20080519,1893.540039,1901.130005,1875.050049
1873.150024,336300,,20080520,1886.52002,1889.849976,1857.050049
1847.51001,316000,,20080521,1848.969971,1861.579956,1844.949951
1835.420044,357300,,20080522,1826.060059,1836.630005,1810.680054
1827.939941,299100,,20080523,1836.420044,1840.780029,1826.160034
1800.579956,281800,,20080526,1813.630005,1820.73999,1791.400024
1825.22998,260300,,20080527,1806.199951,1825.47998,1806.199951
1805.640015,299600,,20080528,1835.380005,1835.709961,1802.01001
1841.219971,299000,,20080529,1819.329956,1842.560059,1819.329956
1852.02002,287600,,20080530,1846.97998,1852.359985,1833.420044
1847.530029,234500,,20080602,1848.300049,1853.5,1831.660034
1819.390015,258900,,20080603,1832.310059,1836.709961,1814.5
1833.810059,235900,,20080604,1821.300049,1836.130005,1813.119995
1832.310059,275000,,20080605,1830.140015,1832.819946,1816.349976
1808.959961,249300,,20080609,1787.900024,1810.209961,1785.160034
1774.380005,322800,,20080610,1813.359985,1814.060059,1765.349976
1781.670044,282800,,20080611,1781.140015,1786.97998,1760.660034
1739.359985,379800,,20080612,1755.900024,1761.290039,1739.359985
1747.349976,402000,,20080613,1753.670044,1760.719971,1730.25
1760.819946,375400,,20080616,1763.859985,1768.630005,1755.550049
1750.709961,334900,,20080617,1766.339966,1767.5,1738.709961
1774.130005,343000,,20080618,1745.5,1775.109985,1742.680054
1740.719971,401500,,20080619,1756.359985,1757.26001,1731.51001
1731,331000,,20080620,1752.949951,1755.599976,1723.410034
1715.589966,303200,,20080623,1705.609985,1720.73999,1694.790039
1710.839966,364200,,20080624,1706.920044,1717.22998,1699.810059
1717.790039,345400,,20080625,1710.449951,1717.810059,1695.01001
1717.660034,328800,,20080626,1717.569946,1734.859985,1714.380005
1684.449951,285300,,20080627,1673.27002,1685.880005,1669.689941
1674.920044,261900,,20080630,1682.859985,1689.609985,1671.109985
1666.459961,278000,,20080701,1675.699951,1681.449951,1652.030029
1623.599976,336000,,20080702,1665.52002,1667.969971,1607.880005
1606.540039,352000,,20080703,1591.209961,1616.650024,1580.829956
1577.939941,247000,,20080704,1604.469971,1610.650024,1574.599976
1579.719971,250000,,20080707,1568.25,1583.48999,1560
1533.469971,332000,,20080708,1577.040039,1577.040039,1509.199951
1519.380005,328800,,20080709,1557.069946,1563.069946,1519.050049
1537.430054,354200,,20080710,1498.780029,1542.339966,1495.439941
1567.51001,326500,,20080711,1543.01001,1573.060059,1526.670044
1558.619995,257100,,20080714,1562.880005,1581.699951,1554.01001
1509.329956,297900,,20080715,1550.949951,1550.949951,1506.410034
1507.400024,296900,,20080716,1518.569946,1529.869995,1488.75
1525.560059,319700,,20080717,1541.380005,1546.839966,1524.849976
1509.98999,304100,,20080718,1542.72998,1542.910034,1504
1562.920044,296100,,20080721,1530.680054,1569.449951,1530.050049
1561.22998,252500,,20080722,1551.089966,1563.75,1549
1591.76001,351600,,20080723,1586.27002,1598.890015,1577.939941
1626.140015,347700,,20080724,1603.52002,1627.869995,1603.23999
1597.930054,266600,,20080725,1595.280029,1610.449951,1589.47998
1598.290039,252300,,20080728,1609.569946,1611.150024,1588.560059
1567.199951,261600,,20080729,1572.160034,1573.619995,1542.890015
1577.699951,265700,,20080730,1594.040039,1595.839966,1572.170044
1594.670044,233000,,20080731,1583.98999,1600.150024,1577.810059
1573.77002,231200,,20080801,1578.550049,1587.48999,1562.290039
1543.050049,246500,,20080804,1567.01001,1571.22998,1531.52002
1535.540039,244800,,20080805,1540.319946,1556.959961,1533.430054
1578.709961,276600,,20080806,1567.300049,1580.25,1560.880005
1564,219000,,20080807,1577.359985,1582.51001,1553.209961
1568.719971,221300,,20080808,1547.699951,1573.180054,1544.099976
1581.089966,254500,,20080811,1592.300049,1597.310059,1581.089966
1577.119995,251600,,20080812,1581.099976,1590.119995,1570.880005
1562.719971,231600,,20080813,1572.869995,1581.459961,1553.939941
1572.189941,247600,,20080814,1553.650024,1578.300049,1553.650024
1567.709961,260800,,20080818,1579.130005,1582.76001,1561.569946
1541.410034,261100,,20080819,1554.209961,1554.920044,1528.310059
1540.709961,243700,,20080820,1531.869995,1549.530029,1524.869995
1512.589966,259500,,20080821,1539.550049,1540.449951,1511.689941
1496.910034,226300,,20080822,1508.670044,1508.670044,1477.550049
1502.109985,198300,,20080825,1505.130005,1510.97998,1496.630005
1490.25,213100,,20080826,1477.040039,1502.329956,1474.640015
1493.920044,241600,,20080827,1487.780029,1498.380005,1466.459961
1474.150024,216100,,20080828,1503.26001,1503.73999,1473
1474.23999,242100,,20080829,1488.25,1496.140015,1470.869995
1414.430054,316600,,20080901,1453.140015,1456.689941,1413.430054
1407.140015,373400,,20080902,1418.26001,1430.430054,1392.550049
1426.890015,367100,,20080903,1403.890015,1430.939941,1396.130005
1426.430054,372900,,20080904,1421.160034,1436.619995,1409.329956
1404.380005,298500,,20080905,1394.390015,1415.23999,1393.329956
1476.650024,399100,,20080908,1437.589966,1481.410034,1437.589966
1454.5,443700,,20080909,1469.540039,1469.540039,1446.530029
1464.97998,421200,,20080910,1432.900024,1466.26001,1430.050049
1443.23999,363000,,20080911,1459.689941,1467.900024,1439.380005
1477.920044,311700,,20080912,1468.410034,1480.77002,1463.579956
1387.75,392800,,20080916,1381.23999,1401.790039,1372.550049
1425.26001,398300,,20080917,1420.48999,1441.23999,1412.599976
1392.420044,413400,,20080918,1385.469971,1400.349976,1366.880005
1455.780029,468700,,20080919,1441.310059,1464.589966,1435.719971
1460.339966,354300,,20080922,1472.079956,1488.939941,1457.099976
1481.369995,470400,,20080923,1447.900024,1484.01001,1445.5
1495.97998,498500,,20080924,1479.040039,1501.089966,1472.310059
1501.630005,419100,,20080925,1487.72998,1503.829956,1469.22998
1476.329956,405900,,20080926,1492.420044,1498.73999,1469.829956
1456.359985,365900,,20080929,1491.109985,1496.300049,1449.329956
1448.060059,412800,,20080930,1383.969971,1448.060059,1376.719971
1439.670044,314200,,20081001,1453.400024,1453.400024,1429.569946
1419.650024,317900,,20081002,1450.160034,1458.680054,1410.349976
1358.75,312400,,20081006,1389.680054,1389.680054,1351.719971
1366.099976,349600,,20081007,1340.920044,1371.23999,1321.810059
1286.689941,431500,,20081008,1323.959961,1334.339966,1281.469971
1294.890015,451800,,20081009,1289.670044,1324.359985,1274.459961
1241.469971,461300,,20081010,1248.530029,1248.530029,1178.51001
1288.530029,384700,,20081013,1272.949951,1294.189941,1252.439941
1367.689941,460900,,20081014,1342.310059,1367.699951,1339.859985
1340.280029,347700,,20081015,1338.459961,1353.439941,1327.420044
1213.780029,409100,,20081016,1258.380005,1265.849976,1205.140015
1180.670044,420200,,20081017,1245.150024,1245.150024,1166.880005
1207.630005,373000,,20081020,1195.900024,1211.089966,1149.390015
1196.099976,389200,,20081021,1223.75,1232.72998,1181.880005
1134.589966,374900,,20081022,1190.5,1195.280029,1095.560059
1049.709961,401500,,20081023,1089.569946,1089.569946,1028.5
938.75,443200,,20081024,1051.579956,1051.920044,925.570007
946.450012,540700,,20081027,937.179993,966.409973,892.159973
999.159973,649400,,20081028,916.849976,1012.72998,901.48999
968.969971,763400,,20081029,1047.47998,1078.329956,920.349976
1084.719971,621600,,20081030,1036.829956,1094.890015,992.890015
1113.060059,864800,,20081031,1083.140015,1158.660034,1061.459961
1129.079956,568200,,20081103,1117.130005,1158.869995,1109.319946
1153.349976,603600,,20081104,1135.530029,1154.449951,1114.410034
1181.5,790200,,20081105,1184.920044,1217.819946,1159.670044
1092.219971,657600,,20081106,1133.780029,1140.849976,1081.790039
1134.48999,846300,,20081107,1054.349976,1134.5,1038.719971
1152.459961,717500,,20081110,1152.26001,1165.569946,1124.130005
1128.72998,600700,,20081111,1133.339966,1160.300049,1114.5
1123.859985,605700,,20081112,1103.880005,1143.180054,1096.630005
1088.439941,566800,,20081113,1074.75,1088.459961,1040.339966
1088.26001,440500,,20081114,1126.939941,1129.400024,1078.439941
1078.319946,413400,,20081117,1074.329956,1104.660034,1050.400024
1036.160034,377400,,20081118,1053.290039,1075.680054,1036.099976
1016.820007,404600,,20081119,1038.73999,1038.73999,994.570007
948.690002,424100,,20081120,967.460022,984.51001,947.440002
1003.72998,602100,,20081121,929.73999,1013.119995,914.02002
970.140015,464200,,20081124,996.22998,1014.48999,969.48999
983.320007,486200,,20081125,1016.090027,1029.459961,966.280029
1029.780029,515500,,20081126,993.070007,1030.699951,993.070007
1063.47998,563600,,20081127,1058.630005,1070.670044,1046.459961
1076.069946,555200,,20081128,1066.839966,1084.030029,1061.52002
1058.619995,627300,,20081201,1074,1083.01001,1058.619995
1023.200012,421100,,20081202,1007.710022,1038.410034,1007.26001
1022.669983,478700,,20081203,1038.410034,1038.410034,1013.559998
1006.539978,402200,,20081204,1042.160034,1042.160034,997
1028.130005,401600,,20081205,1017.47998,1032.680054,1008.299988
1105.050049,541800,,20081208,1041.410034,1111.27002,1037.640015
1105.839966,486500,,20081209,1116.089966,1120.660034,1092.48999
1145.869995,562100,,20081210,1112.439941,1155.079956,1105.709961
1154.430054,576700,,20081211,1145.060059,1166.27002,1135.5
1103.819946,622300,,20081212,1128.660034,1152.98999,1089.939941
1158.189941,485400,,20081215,1138.420044,1164.719971,1138.420044
1161.560059,626700,,20081216,1148.680054,1165.290039,1137.050049
1169.75,647800,,20081217,1190.089966,1196.369995,1146.040039
1175.910034,557800,,20081218,1183.380005,1189.829956,1164.599976
1180.969971,685000,,20081219,1174.23999,1194.52002,1171.380005
1179.609985,450600,,20081222,1189.849976,1201.140015,1167.630005
1144.310059,436400,,20081223,1168.150024,1175.319946,1140.130005
1128.51001,407800,,20081224,1140.079956,1143.680054,1113.170044
1117.859985,345500,,20081226,1128.540039,1134.569946,1108.859985
1117.589966,312500,,20081229,1109.400024,1118.349976,1084.26001
1124.469971,357900,,20081230,1124.599976,1144.23999,1121.319946
1157.400024,340800,,20090102,1132.869995,1157.400024,1118.839966
1173.569946,414800,,20090105,1180.97998,1185.219971,1166.660034
1194.280029,444200,,20090106,1183.52002,1203.589966,1179.939941
1228.170044,568600,,20090107,1198.849976,1228.560059,1195.199951
1205.699951,472300,,20090108,1212.699951,1218.430054,1195.150024
1180.959961,443500,,20090109,1214.5,1220.589966,1179.060059
1156.75,352700,,20090112,1170.689941,1177.189941,1150.410034
1167.709961,381500,,20090113,1147.98999,1168.040039,1133.939941
1182.680054,358900,,20090114,1161.01001,1184.52002,1151.800049
1111.339966,366500,,20090115,1138.469971,1145.410034,1108.150024
1135.199951,335700,,20090116,1120.689941,1135.790039,1109.689941
1150.650024,370300,,20090119,1146.089966,1159.880005,1141.310059
1126.810059,319500,,20090120,1136.160034,1136.47998,1115.069946
1103.609985,334600,,20090121,1087.430054,1118.400024,1085.719971
1116.22998,346800,,20090122,1125.219971,1127.349976,1106.73999
1093.400024,268200,,20090123,1105.430054,1105.430054,1087.660034
1157.97998,345300,,20090128,1123.22998,1160.189941,1122.329956
1166.560059,384700,,20090129,1165.819946,1179.150024,1160.75
1162.109985,377000,,20090130,1147.569946,1163.76001,1144.52002
1146.949951,374600,,20090202,1145.869995,1170.699951,1136.369995
1163.199951,347700,,20090203,1152.939941,1174.280029,1137.829956
1195.369995,450200,,20090204,1183.219971,1195.52002,1176.099976
1177.880005,463600,,20090205,1187.050049,1206.72998,1177.880005
1210.26001,570800,,20090206,1199.170044,1210.26001,1190.670044
1202.689941,476000,,20090209,1224.439941,1227.72998,1199.930054
1198.869995,468800,,20090210,1215.050049,1219.76001,1186.329956
1190.180054,469800,,20090211,1168.420044,1193.550049,1162.569946
1179.839966,488100,,20090212,1183.680054,1187.349976,1162.579956
1192.439941,574800,,20090213,1179.630005,1192.47998,1165.25
1175.469971,509500,,20090216,1183.52002,1199.5,1174.72998
1127.189941,546400,,20090217,1167.219971,1167.219971,1121.410034
1113.189941,598200,,20090218,1111.349976,1120.650024,1096
1107.099976,641500,,20090219,1109.98999,1121.27002,1092.959961
1065.949951,587400,,20090220,1095.25,1102.439941,1056.339966
1099.550049,396100,,20090223,1058.540039,1099.550049,1051.52002
1063.880005,576300,,20090224,1061.560059,1071.930054,1055.859985
1067.079956,735400,,20090225,1094.699951,1095.72998,1061.599976
1054.790039,575100,,20090226,1077.709961,1100.449951,1036.670044
1063.030029,498300,,20090227,1056.709961,1076.810059,1048.050049
1018.809998,413900,,20090302,1044.280029,1044.280029,1010.869995
1025.569946,543400,,20090303,993.849976,1029.180054,992.690002
1059.26001,490800,,20090304,1018.900024,1062.689941,1008.669983
1058.180054,509900,,20090305,1068.25,1074.560059,1050.900024
1055.030029,465700,,20090306,1036.290039,1059.329956,1036.290039
1071.72998,457900,,20090309,1068.97998,1077.130005,1052.410034
1092.199951,614100,,20090310,1060.609985,1096.589966,1060.609985
1127.51001,574400,,20090311,1122.910034,1127.880005,1118.119995
1128.390015,536900,,20090312,1126.599976,1132.300049,1107.599976
1126.030029,506200,,20090313,1137.349976,1147.829956,1124.709961
1125.459961,436000,,20090316,1126.089966,1142.579956,1119.329956
1163.880005,727000,,20090317,1140.319946,1166.599976,1132.75
1169.949951,520400,,20090318,1176.859985,1176.859985,1157.109985
1161.810059,532600,,20090319,1180.390015,1186.910034,1158.189941
1170.939941,374700,,20090320,1165.030029,1180.380005,1163.589966
1199.5,461600,,20090323,1179.599976,1201.22998,1179.130005
1221.699951,512500,,20090324,1225.939941,1225.939941,1205.079956
1229.02002,495100,,20090325,1216.290039,1229.02002,1211.199951
1243.800049,588100,,20090326,1226.51001,1243.969971,1216.48999
1237.51001,702300,,20090327,1248.699951,1256.699951,1233.949951
1197.459961,527800,,20090330,1239.800049,1244.780029,1196.319946
1206.26001,503600,,20090331,1205.97998,1228.209961,1203.160034
1233.359985,586100,,20090401,1214.060059,1238.040039,1201.709961
1276.969971,732200,,20090402,1254.380005,1278.560059,1249.939941
1283.75,618700,,20090403,1288.560059,1292.599976,1274.449951
1297.849976,726400,,20090406,1292.420044,1315.300049,1292.420044
1300.099976,686800,,20090407,1296.319946,1304.280029,1282.410034
1262.069946,751400,,20090408,1284.97998,1287.589966,1260.72998
1316.349976,933700,,20090409,1274.030029,1317.290039,1272.02002
1336.040039,920400,,20090410,1340.869995,1355.689941,1319.52002
1338.26001,815400,,20090413,1341.73999,1353.27002,1328.98999
1342.630005,933400,,20090414,1353.25,1356.310059,1323.640015
1333.089966,815700,,20090415,1321.599976,1341.319946,1305.160034
1336.719971,746700,,20090416,1356.880005,1371.280029,1334.650024
1329,794000,,20090417,1354.930054,1360.900024,1316.109985
1336.390015,566900,,20090420,1331.76001,1338.900024,1311.72998
1336.810059,639600,,20090421,1307.949951,1338.47998,1303.219971
1356.02002,730200,,20090422,1347.790039,1360.410034,1336.410034
1368.800049,747000,,20090423,1367.300049,1371.949951,1353.160034
1354.099976,683400,,20090424,1371.810059,1375.800049,1343.550049
1339.829956,547300,,20090427,1358.199951,1366.660034,1334.02002
1300.23999,759000,,20090428,1344.77002,1353.800049,1298.859985
1338.420044,599300,,20090429,1310.619995,1338.430054,1299.97998
1369.359985,811800,,20090430,1353.670044,1377.819946,1350.459961
1397.920044,749100,,20090504,1386.02002,1397.920044,1381.119995
1393.449951,738900,,20090506,1399.819946,1408.569946,1385.349976
1401.079956,770600,,20090507,1414.550049,1415.47998,1389.819946
1412.130005,732200,,20090508,1400.469971,1412.140015,1390.829956
1415.160034,681600,,20090511,1416.420044,1420.310059,1405.420044
1403.51001,770700,,20090512,1406.439941,1411.209961,1395.910034
1414.52002,714000,,20090513,1409.589966,1414.630005,1400.349976
1380.949951,700900,,20090514,1395.599976,1400.380005,1380.910034
1391.72998,702800,,20090515,1395.150024,1399.839966,1385.829956
1386.680054,552500,,20090518,1385.709961,1387.199951,1366.579956
1428.209961,767800,,20090519,1416.949951,1428.209961,1411.890015
1435.699951,698900,,20090520,1427.97998,1436.920044,1424.599976
1421.650024,867600,,20090521,1431.030029,1433.069946,1412.72998
1403.75,676800,,20090522,1406.27002,1431.319946,1402.800049
1400.900024,825400,,20090525,1393.98999,1414.140015,1315.209961
1372.040039,684600,,20090526,1407.579956,1409.290039,1361.579956
1362.02002,786700,,20090527,1394.73999,1396.77002,1360.300049
1392.170044,657900,,20090528,1355.890015,1392.170044,1345.099976
1395.890015,549700,,20090529,1393.25,1398.439941,1380.680054
1415.099976,559000,,20090601,1394.920044,1415.099976,1384.449951
1412.849976,705300,,20090602,1437.150024,1437.76001,1411.619995
1414.890015,731500,,20090603,1423.800049,1427.050049,1402.76001
1378.140015,583300,,20090604,1410.23999,1411.109985,1375.939941
1394.709961,511500,,20090605,1392.630005,1394.709961,1373.23999
1393.300049,516700,,20090608,1394.22998,1411.27002,1387.410034
1371.839966,485700,,20090609,1406.660034,1410,1371.52002
1414.880005,501900,,20090610,1379.609985,1414.880005,1376.459961
1419.390015,490800,,20090611,1411.920044,1435.280029,1407.5
1428.589966,508600,,20090612,1428.869995,1436.22998,1416.5
1412.420044,434600,,20090615,1427.75,1427.75,1401.189941
1399.150024,473900,,20090616,1394.699951,1410.01001,1389.329956
1391.170044,456100,,20090617,1391.969971,1397.209961,1384.130005
1375.76001,502200,,20090618,1390.219971,1396.75,1371.380005
1383.339966,471000,,20090619,1386.52002,1388.75,1369.76001
1399.709961,410200,,20090622,1381.849976,1399.920044,1379.75
1360.540039,509200,,20090623,1369.869995,1374.439941,1354.97998
1363.790039,436500,,20090624,1366.01001,1370,1350.310059
1392.72998,449200,,20090625,1366.780029,1402.349976,1366.780029
1394.530029,425900,,20090626,1401.569946,1404.01001,1388.380005
1388.449951,426300,,20090629,1399.640015,1408.939941,1386.030029
1390.069946,473100,,20090630,1402.300049,1409.099976,1385.76001
1411.660034,505500,,20090701,1386.329956,1414.790039,1381.089966
1411.47998,464100,,20090702,1419.150024,1419.150024,1403.180054
1420.040039,398600,,20090703,1389.930054,1420.040039,1389.390015
1428.939941,384600,,20090706,1419.170044,1434.310059,1416.199951
1434.199951,456800,,20090707,1434.469971,1439.569946,1426.949951
1431.02002,435400,,20090708,1424.920044,1431.02002,1412.680054
1430.890015,437300,,20090709,1428.73999,1443.810059,1426.410034
1428.619995,456500,,20090710,1435.52002,1436.5,1415.98999
1378.119995,446700,,20090713,1426.310059,1426.310059,1378.119995
1385.560059,426800,,20090714,1400.530029,1402,1377.599976
1420.859985,398400,,20090715,1402.76001,1422.410034,1402.280029
1432.219971,424000,,20090716,1438.02002,1442.099976,1426.51001
1440.099976,403700,,20090717,1443.48999,1445.599976,1432.800049
1478.51001,505000,,20090720,1447.849976,1480.48999,1447.109985
1488.98999,514700,,20090721,1489.449951,1496.869995,1480.640015
1494.040039,506900,,20090722,1492.369995,1496.48999,1485.040039
1496.48999,642900,,20090723,1495.390015,1504.699951,1484.829956
1502.589966,533000,,20090724,1508.319946,1510.819946,1496.890015
1524.050049,504100,,20090727,1510.75,1529.26001,1505.849976
1526.030029,431400,,20090728,1521.48999,1528.550049,1518.5
1524.319946,486400,,20090729,1524.079956,1529.800049,1516.030029
1534.73999,431300,,20090730,1524.560059,1535.359985,1511.130005
1557.290039,466500,,20090731,1543.050049,1559.069946,1536.859985
1564.97998,490200,,20090803,1561.939941,1570.01001,1554.77002
1566.369995,589900,,20090804,1576.949951,1586.119995,1558.469971
1559.469971,494900,,20090805,1571.709961,1575.030029,1557.790039
1565.040039,492300,,20090806,1555.640015,1572.170044,1546.5
1576,477600,,20090807,1563.130005,1576.800049,1559.180054
1576.109985,490600,,20090810,1585.349976,1588.150024,1573.219971
1579.209961,574000,,20090811,1572.329956,1580.439941,1570.51001
1565.349976,510500,,20090812,1571.73999,1571.73999,1552.51001
1564.640015,562800,,20090813,1578.949951,1581.339966,1564.640015
1591.410034,606500,,20090814,1582.209961,1594.459961,1579.170044
1547.060059,594900,,20090817,1588.72998,1588.72998,1541.73999
1550.23999,598300,,20090818,1534.219971,1560.72998,1530.650024
1545.959961,521600,,20090819,1555.030029,1564.900024,1545.930054
1576.390015,454900,,20090820,1559.98999,1577.079956,1544.5
1580.97998,514700,,20090821,1582.609985,1590.150024,1564.449951
1612.219971,541300,,20090824,1604.310059,1614.050049,1602.339966
1601.380005,461100,,20090825,1603.030029,1610.329956,1596
1614.119995,451600,,20090826,1607.699951,1615.050049,1602.400024
1599.329956,426300,,20090827,1608.829956,1614.069946,1590.97998
1607.939941,455500,,20090828,1612.930054,1616.290039,1599.680054
1591.849976,443600,,20090831,1607.609985,1611.650024,1580.280029
1623.060059,444400,,20090901,1592.290039,1624.339966,1583.109985
1613.160034,561700,,20090902,1598.660034,1622.819946,1592.47998
1613.530029,493300,,20090903,1614.530029,1620.060059,1605.959961
1608.900024,594800,,20090904,1623.069946,1623.069946,1597.199951
1608.569946,411200,,20090907,1618.790039,1619.97998,1601.040039
1619.689941,523900,,20090908,1616.47998,1622.72998,1610.910034
1607.77002,518400,,20090909,1622.25,1622.810059,1602.689941
1644.680054,581100,,20090910,1615.709961,1644.680054,1613.76001
1651.699951,514700,,20090911,1644.310059,1653.77002,1639.829956
1634.910034,432400,,20090914,1653.170044,1653.589966,1628.959961
1653.400024,550500,,20090915,1646.290039,1654.920044,1640.869995
1683.329956,568400,,20090916,1660.430054,1693.839966,1660.430054
1695.469971,527900,,20090917,1700.189941,1704.880005,1682.040039
1699.709961,500100,,20090918,1695.170044,1713.219971,1691.640015
1695.5,517300,,20090921,1700.560059,1709.339966,1691.920044
1718.880005,448400,,20090922,1701.959961,1720.72998,1701.569946
1711.469971,503200,,20090923,1723.030029,1723.170044,1705.97998
1693.880005,421200,,20090924,1706.189941,1715.550049,1680.959961
1691.47998,391900,,20090925,1686.410034,1691.709961,1662.52002
1675.550049,351400,,20090928,1678.569946,1685.339966,1668.969971
1690.050049,343700,,20090929,1695.939941,1696.709961,1680.689941
1673.140015,369900,,20090930,1688.599976,1704.23999,1665.900024
1644.630005,337400,,20091001,1680.459961,1685.01001,1629.550049
1606.900024,319000,,20091005,1622.099976,1629.01001,1603.709961
1598.439941,390400,,20091006,1620.310059,1626.02002,1590.469971
1598,411300,,20091007,1619.069946,1625.109985,1598
1615.459961,377000,,20091008,1607.859985,1615.459961,1591.150024
1646.790039,440500,,20091009,1622.119995,1648.97998,1614.609985
1639.810059,413700,,20091012,1660.189941,1661.369995,1631.589966
1628.930054,420300,,20091013,1634.48999,1642.780029,1614.459961
1649.089966,412100,,20091014,1642.099976,1653.219971,1637.780029
1658.98999,374200,,20091015,1661.689941,1672.079956,1653.329956
1640.359985,373000,,20091016,1656.069946,1667.48999,1638.48999
1649.069946,279900,,20091019,1633.339966,1649.689941,1614.849976
1659.150024,402300,,20091020,1663.949951,1665.650024,1649.27002
1653.859985,366300,,20091021,1649.810059,1664.52002,1645.560059
1630.329956,386900,,20091022,1638.01001,1650.030029,1623.959961
1640.170044,331300,,20091023,1643.619995,1647.27002,1633.109985
1657.109985,314200,,20091026,1634.329956,1663.030029,1633.920044
1649.530029,334700,,20091027,1646.76001,1651.630005,1637.150024
1609.709961,370000,,20091028,1648.800049,1652.459961,1604.01001
1585.849976,372500,,20091029,1584.52002,1587.189941,1564.410034
1580.689941,272700,,20091030,1605.119995,1605.119995,1580.689941
1559.089966,289900,,20091102,1543.23999,1570.150024,1543.23999
1549.920044,274500,,20091103,1562.099976,1565.01001,1549.099976
1579.930054,267400,,20091104,1556.02002,1579.930054,1550.72998
1552.23999,204400,,20091105,1568.670044,1571.800049,1551.939941
1572.459961,254300,,20091106,1577.640015,1577.640015,1565.47998
1576.790039,246200,,20091109,1577.920044,1592.099976,1573.359985
1582.300049,276900,,20091110,1595.329956,1600.410034,1580.030029
1594.819946,263300,,20091111,1590.439941,1594.819946,1574.780029
1572.72998,282800,,20091112,1598.550049,1603.01001,1572.719971
1571.98999,260000,,20091113,1581.599976,1587.069946,1561.930054
1592.469971,246300,,20091116,1577.630005,1592.47998,1566.829956
1585.97998,296000,,20091117,1599.790039,1602.670044,1585.969971
1603.969971,280000,,20091118,1595.880005,1612.630005,1594.859985
1620.540039,281500,,20091119,1608.939941,1625.349976,1608.579956
1620.599976,262300,,20091120,1613.280029,1624.900024,1612.319946
1619.050049,257000,,20091123,1623.800049,1630.410034,1611.72998
1606.420044,397900,,20091124,1626.930054,1627.109985,1601.140015
1611.880005,287000,,20091125,1608.829956,1614.900024,1599.079956
1599.52002,282600,,20091126,1606.72998,1621.209961,1599.51001
1524.5,390000,,20091127,1574.560059,1581.439941,1519.400024
1555.599976,311500,,20091130,1547.650024,1566.51001,1547.650024
1569.719971,304900,,20091201,1550.349976,1569.719971,1541.089966
1591.630005,329400,,20091202,1582.619995,1597.119995,1579.98999
1615,282300,,20091203,1597.310059,1615,1594.5
1624.76001,281900,,20091204,1609.069946,1629.800049,1608.390015
1632.650024,267000,,20091207,1633.300049,1635.719971,1625.439941
1627.780029,355500,,20091208,1630.780029,1638.219971,1622.310059
1634.170044,354600,,20091209,1615.650024,1634.170044,1609.810059
1652.72998,470000,,20091210,1635.579956,1652.72998,1612.709961
1656.900024,438800,,20091211,1650.569946,1664.050049,1641.540039
1664.77002,412000,,20091214,1662.73999,1664.849976,1644.75
1665.849976,366100,,20091215,1659.77002,1667.72998,1657.849976
1664.23999,370500,,20091216,1666.160034,1670.099976,1652.099976
1647.839966,376800,,20091217,1663.650024,1664.650024,1647.660034
1647.040039,264000,,20091218,1639.25,1651.02002,1632.089966
1644.22998,288600,,20091221,1646.319946,1650.890015,1637.22998
1655.540039,472100,,20091222,1656.180054,1658.099976,1647.209961
1661.349976,371800,,20091223,1661.439941,1661.680054,1654.869995
1682.339966,330900,,20091224,1663.660034,1687.079956,1662.310059
1685.589966,389500,,20091228,1695.189941,1695.329956,1679.560059
1672.47998,318000,,20091229,1674.959961,1683.050049,1662.069946
1682.77002,326500,,20091230,1670.189941,1682.77002,1661.109985
1696.140015,296500,,20100104,1681.709961,1696.140015,1681.709961
1690.619995,408900,,20100105,1701.619995,1702.390015,1686.449951
1705.319946,426000,,20100106,1697.880005,1706.890015,1696.099976
1683.449951,462400,,20100107,1702.920044,1707.900024,1683.449951
1695.26001,380000,,20100108,1694.060059,1695.26001,1668.839966
1694.119995,407700,,20100111,1700.790039,1705.72998,1694.119995
1698.640015,383800,,20100112,1695.829956,1701.160034,1683.290039
1671.410034,361900,,20100113,1683.51001,1687.579956,1671.109985
1685.77002,433800,,20100114,1680.680054,1692.780029,1677.459961
1701.800049,415900,,20100115,1694.650024,1704.430054,1686.119995
